FrameId,FrameName,SpanishLexicalUnits,PortugueseLexicalUnits,FrenchLexicalUnits,EnglishLexicalUnits,FrameElements,Definition,LinkToBFN,Link,MatchEvaluation,FrameRelation
95,Kinship,,"agregado.n
antepassado.n
avô.n
avó.n
cônjuge.n
enteado.n
família.n
familiar.n
filha.n
filhar.v
filho.a
filho.n
genitor.n
hereditário.n
irmã.n
irmão.n
jantar.n
madrasta.n
madrinha.n
mãe.n
mamãe.n
marido.n
materno.a
neto.n
padrasto.n
pai.n
papai.n
parental.a
parente.n
primo.n
sobrinho.n
tio.n
vó.n
","enfant.n
fille.n
fils.n
mère.n
parent.n
père.n","ancestor.n
ancestral.a
aunt.n
auntie.n
brother-in-law.n
brother.n
child.n
clan.n
cousin.n
dad.n
daddy.n
daughter-in-law.n
daughter.n
descendant.n
family.n
father-in-law.n
father.n
filial.a
forebear.n
forefather.n
granddaughter.n
grandfather.n
grandmother.n
grandson.n
great-granddaughter.n
great-grandson.n
heritage.n
in-law.n
kid.n
kin.n
kinsfolk.n
kinship.n
kinsman.n
kinswoman.n
ma.n
maternal.a
mom.n
mother-in-law.n
mother.n
name.n
nephew.n
niece.n
offspring.n
parent.n
parental.a
paternal.a
people.n
relative.n
scion.n
sibling.n
sister-in-law.n
sister.n
son-in-law.n
son.n
stepbrother.n
stepdaughter.n
stepfather.n
stepmother.n
stepsister.n
stepson.n
uncle.n","Alter
Ego
Relatives","This frame contains words that denote Kinship relations. In annotating the directional uses of these words, we use the standard terms from anthropology, Ego and Alter. Matilde is Gilberto's cousin once removed
Compare to: Appellations.",Kinship,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/95,ExactMatch,
223,Knot_creation,,,,tie.v,"Agent
Knot",An Agent creates a Knot (possibly in a Place and/or with an Instrument).Loretta ties the most beautiful bowline I've ever seen.If you can tie a half-hitch around the table leg with only that much string...,Knot_creation,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/223,ExactMatch,
777,Knot_creation_scenario,,,,,"Agent
Knot
Rope",An Agent manipulates a long thin object (the Rope and creates a Knot.,Knot_creation_scenario,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/777,ExactMatch,
594,Labeling,,"chamar.v
rotular.v
rótulo.n
",,"brand.v
call.v
label.v
term.v","Entity
Label
Medium
Speaker","A Speaker uses as a Label to refer to an Entity. The Label is not a conventional name for the Entity but a description categorizing the Entity and thereby expressing a judgment.
Some|spe labeled him|ent a womanizer|lab.
During her lifetime, her enemies branded her as a prostitute.
",Labeling,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/594,ExactMatch,
958,Labor_product,,"obra.n
trabalho.n
",,"oeuvre.n
output.n
work.n","Agent
Cause
Input
Output","An Agent or a Cause mentally or physically expends energy rendering an Input, whether implicit or explicit, into a Output.
Erosion is the work of wind and water on rock.
NB: The Input in the case of artistic Output, or an """" artistic work"""" as more commonly referred to, is usually INI, because the material at hand being rendered is usually an idea or artistic material that is taken as common foreground knowledge by the semantics of the Agent's professional role.
One of Chinua Achebe's greatest works was Things Fall Apart. INI",Labor_product,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/958,ExactMatch,
1504,Language__ability,,"atividade.n
língua.n
proficiência.n",,,"Capacity
Development
User",,?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1504,NoMatch,
1455,Languages,,"gaélico.n
inglês.n
português.n",,,fe_Língua,Sistemas de signos vocais ou gestuais utilizados para a comunicação entre os membros de uma comunidade de fala.,?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1455,NoMatch,
926,Launch_process,,"lançar.v
",déclencher.v,launch.v,"Agent
Process","An Agent acts to begin the life of a Process.
After discovering her knack for organization, she decided to try to launch a career in human resources.
The City of Bratislava has launched a pilot project of providing internet access in the city centre.
",Launch_process,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/926,ExactMatch,
482,Law,,"acusado.a
código.n
corrupção.n
dar sentença.v
lei.n
livre.a
norma.n
pena.n
punição.n
punido.a
redução.n
regra.n
regrar.v
sentença.n
solto.a",,"act.n
code.n
code.n
law.n
order.n
policy.n
protocol.n
regime.n
regulation.n
rule.n
statute.n","Forbidden
Law
Required","A Law regulates activities or states of affairs within a Jurisdiction, dictating what Required states should be the case and what Forbidden states should not. Often it also indicates negative consequences for individuals that violate it, and these negative consequences are generally enforced by some official authority. They may or may not be created by some official legislative body.
The new act banning smoking in public will pass soon.",Law,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/482,ExactMatch,
1101,Law_enforcement_agency,,"conselho tutelar.n
departamento de polícia.n
polícia.n
",,"fire department.n
police department.n
police.n","Agency
Jurisdiction","A law enforcement Agency is tasked by a government with guaranteeing compliance with the laws in a particular Jurisdiction.
She works for the Oakland [police|Agency].",Law_enforcement_agency,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1101,ExactMatch,
67,Leadership,dirigir.v,"administrar.v
capitão.n
comando.n
cuidar.v
governante.n
líder.n
liderado.a
presidência.n
presidente.n
primeira ministra.n
primeiro-ministro.n
princesa.n
reger.v
rei.n
reinado.n
sultão.n
",,"administer.v
administration.n
authority.n
baron.n
bishop.n
boss.n
caliph.n
captain.n
CEO.n
chair.v
chairman.n
chairperson.n
charge.n
chief executive officer.n
chief.n
chieftain.n
command.n
command.v
commandant.n
commander.n
commissioner.n
congressman.n
congresswoman.n
crown prince.n
despot.n
dictator.n
diplomat.n
director general.n
director.n
doyen.n
doyenne.n
drug lord.n
duchess.n
emperor.n
empress.n
executive.n
general.n
govern.v
government.n
governor.n
head.n
head.v
headmaster.n
high-priest.n
hold sway.v
imam.n
kaiser.n
khan.n
khedive.n
king.n
lawmaker.n
lead.v
leader.n
leadership.n
legislator.n
legislature.n
maharaja.n
major general.a
manage.v
mayor.n
minister.n
mogul.n
monarch.n
officer.n
official.n
overlord.n
pasha.n
power [govt].n
power [rule].n
premier.n
preside.v
president [non-political].n
president [political].n
presidential.a
prime minister.n
prince.n
principal.n
public.a
queen.n
rector.n
regime.n
reign.v
representative.n
rule.n
rule.v
ruler.n
run.v
satrap.n
secretary.n
senate.n
shah.n
sheik.n
sovereign.n
spearhead.v
state.n
sultan.n
superintendent.n
supervisor.n
suzerain.n
tsar.n
tsarina.n
tyrant.n
vice-captain.n
vice-chairman.n
vice-president [non-political].n
vice-president [political].n
vice-principal.n
viceroy.n
vizier.n
","Activity
Governed
Leader
Role
","These are words referring to control by a Leader over a particular entity or group (the Governed) or an Activity. The frame contains both nouns referring to a title or position (e.g. director, king, president), and verbs describing the action of leadership (e.g. rule, reign). With verbs, it is possible to mention the Role played by the Leader (often a name of a leading position, e.g., king)
Sebek em hat|lea was a Leader of Priests|gov. ca. 1780 BC
In 1789 Fletcher Christian led the mutiny on HMS Bounty
Louis XIV ruled over his people as king for the longest period of any European monarch.
Compare to: Appellations.",Leadership,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/67,ExactMatch,
1035,Leaving_traces,,"esteira.n
pista.n
rastro.n
vestígio.n",,"contrail.n
trace.n
track.n
trail.n
vestige.n
wake.n","Entity
Event
Evidence","A piece of Evidence indicates that an Event occured, or metonymically, Entity had formerly existed, in a Location. The Evidence consists of physical changes to the Location that resulted from the Event. Some LUs of this frame are general (trace.n) while others specifically involve evidence of motion (trail.n, track.n, wake.n, contrail.n) or existence (vestige.n).
He was careful to make sure that there was no [trace|Evidence] of tampering in the file.
The fugitives left [tracks|Evidence] in their wake leading the authorities to their hiding spot.",Leaving_traces,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1035,ExactMatch,
516,Left_to_do,,"deixado.a
deixar.v
doença.n
restante.n
restar.v
sobrar.v",,"left.a
remain.v
remainder.n","Process
Remainder","A Process of using or modifying is scheduled to be applied to a group or mass. At a certain Time, the Remainder that is still left to be processed can be identified. The Agent who is in line to work on the Remainder is usually deprofiled but may sometimes be expressed.
Three more cars|rem remain to be fixed.
We have done the first twenty so there are only five more letters|rem remaining DNI|pro
",Left_to_do,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/516,ExactMatch,
931,Legal_rulings,,"cartela.n
decidir.v
decretar.v
deliberar.v
determinar.v
julgar.v
medida protetiva.n
medida socioeducativa.n
",,"adjudicate.v
decree.v
deem.v
judge.v
judgment.n
rule.v","Authority
Case
Defendant
Finding","An Authority with the power to make decisions hands down a Finding over a question presented in a formal or informal Case.
The judge ruled yesterday that the revisions were not adequate. DNI
A high court in London ruled on the case that a vulture fund can extract more than $20 million from Zambia for a debt.
In the California case, a judge ruled Oct. 12 that Tendler must pay the bloggers' legal fees.
",Legal_rulings,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/931,ExactMatch,
409,Legality ,,"certificado.a
direito.n
ilícito.a
legal.a
",,"criminal.a
fair.a
illegal.a
illicit.a
lawful.a
legal.a
legitimate.a
licit.a
permissible.a
prohibited.a
regulated.a
unlawful.a
wrong.a
wrongful.a
wrongly.adv","Action
Object","Words in this frame describe the status of an Action with respect to a Code of laws or rules. An Object may also be in violation or compliance of the Code by virtue of its existence, location or possession.
Illegal drug use is on the rise.
Scores of illegal immigrants cross the border every year.
Feeding the buffalo is prohibited according to Code 138 .",Legality ,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/409,ExactMatch,
1160,Lending,,emprestar.v,,"lend.v
loan.n
loan.v","Borrower
Lender
Theme","The Lender gives the Theme to the Borrower with the expectation that the Borrower will return the Theme to the Lender after a Duration of time. This frame differs from the Borrowing frame in that this frame profiles the Lender in active sentences, whereas the Borrowing frame profiles the Borrower.
For the time being, this frame includes both the transfer event itself and the end state of the event, as shown in the first two examples following:
I am lending a student of mine my book on German modal particles.
The student has not yet given back the book I lent to him.
Not only did I have to borrow a gown, but I was also lent a jacket! CNI
I lent my girlfriend my car for the weekend.
Jerry loaned his skateboard to his little brother.",Lending,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1160,ExactMatch,
1391,Level_of_force_exertion,,"força.a
força.n
forte.a
impotente.a
poderoso.a
potência.n
suave.a",,"force.n
forceful.a
might.n
mighty.a
power.n
powerful.a
powerless.a
strength.n
strong.a
unbearable.a
weak.a
weakness.n","Action
Exerter
Force","An Exerter, Action, or Force is capable of exerting or does exert a physical force at a level specified by the target. That physical force may cause deformation or breakage of, or simply motion in the receiving entity. The receiving entity is conceptually present (even if remotely), but is usually not lexically explicit. This frame covers both individual-level/static uses (""""a STRONG person"""") as well as stage-level/dynamic uses (""""a STRONG push""""). However, the durative, individual-level meaning appears more frequently in the data and seems more basic.
Eugenie loved the sea and was a strong swimmer|Exer.
Spartacus dealt the Roman soldier a mighty blow|Act.
A powerful force|For tore off the tree's branches.
Exerter, Action, and Force belong to a Core set.
There are several productive metaphors covered by this frame. The first and most common is one in which social influence or control is conceptualized as the physical exertion of force. The social influence/control is more specifically a propensity to cause change in social realms such as the economic, political, militaristic, cultural, or intimate:
There were theoretical limits to the power of the king|Exer.
Voters in the South have a strong incentive|Exer to keep such Democrats in office.
Another similar metaphor is one in which psychological influence or control is understood as the physical exertion of force. The psychological influence/control includes the emotional as well:
Poetic words in a text|Exer can be given more|Deg emotive|Dom power by using melisma.
He was a forceful speaker|Exer.
A third metaphor involves the amount of an entity construed as the physical force exertion of said entity. Depending on context, amount could be volume, etc. (?STRONGEST critics?; ?MIGHTY uproar?).
Two related physical force dynamic frames are Level_of_force_resistance and Dynamism.
This frame is distinguished from the Level_of_force_resistance frame in that it describes the level of force exertion instead of the level of resistance, and also in that there are three categories of core FE available to the target (i.e Exerter, Action, or Force), whereas in Level_of_force_resistance there are only two core FEs (i.e. Resisting_entity and Opposing_force). Of the latter frame's FEs, Opposing_force specifies the thing that the main entity resists to a level desginated by the target. Its parallel in Level_of_force_exertion is implied but backgrounded to the extent that it rarely appears as explicit lexical material; thus there is no corresponding core FE.
This frame differs from Dynamism with regard to individual-level cases; targets here express the FE's capability. In contrast, Dynamism targets express the FE's tendency. For example, """"a STRONG person"""" is generally construed as a person who is capable of strength, while """"an ENERGETIC person"""" (energetic.a from the Dynamism frame) is construed as a person who tends to be energetic.
However, there is overlap between the two frames in stage-level cases - """"a STRONG push"""" and """"an ENERGETIC push"""" seem rather comparable.",Level_of_force_exertion,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1391,ExactMatch,
