id,frame,lus,fe,definition,связь с BFN,link,MatchEvaluation
637,Prozess_Ende,"[('abschließen', 'V'), ('aufhören', 'V'), ('aus sein', 'V'), ('ausgehen', 'V'), ('beschließen', 'V'), ('ein Ende haben', 'MWA'), ('enden', 'V'), ('schließen', 'V'), ('sich dem Ende zuneigen', 'MWA')]",['Prozess'],Dieser Frame beschreibt das Ende eines  FE:ProzessProzesses.,Process_end,https://framenet-constructicon.hhu.de/framenet/frame?id=637,ExactMatch
197,Prozess_Fortsetzung,"[('anhalten', 'V'), ('durchführen', 'V'), ('fortsetzen', 'V'), ('weitergehen', 'V')]",['Prozess'],Ein  FE:ProzessEreignis wird an einem bestimmten  FE:OrtOrt und zu einer bestimmten  FE:ZeitZeit fortgesetzt.,Process_continue,https://framenet-constructicon.hhu.de/framenet/frame?id=197,ExactMatch
370,Prozess_Pause,[],['Prozess'],"Ein  FE:ProzessProzess ist unterbrochen und entwickelt sich temporär nicht weiter auf den Abschluss zu, soll jedoch wieder aufgenommen und fortgeführt werden.",Process_pause,https://framenet-constructicon.hhu.de/framenet/frame?id=370,ExactMatch
148,Prozess_Start,"[('anfangen', 'V'), ('angehen', 'V'), ('ausbrechen', 'V'), ('beginnen', 'V'), ('einfallen', 'V'), ('einsetzen', 'V'), ('eröffnen', 'V'), ('kommen', 'V'), ('starten', 'V')]",['Prozess'],Ein  FE:ProzessProzess beginnt zu einer bestimmten  FE:ZeitZeit und an einem bestimmten  FE:OrtOrt. Manchmal wird eine  FE:ErklärungErklärung für das Stattfinden des Ereignisses gegeben.,Process_start,https://framenet-constructicon.hhu.de/framenet/frame?id=148,ExactMatch
194,Prozess_Stopp,"[('aufhören', 'V'), ('auflösen', 'V'), ('einschlafen', 'V'), ('einstellen', 'V'), ('enden', 'V'), ('lösen', 'V')]",['Prozess'],"Ein  FE:ProzessProzess stoppt zu einer bestimmten  FE:ZeitZeit und an einem bestimmten  FE:OrtOrt. Es kann auch eine  FE:ErklärungErklärung für den Stopp des Prozesses und eine  FE:DauerDauer für die Länge des pausierenden Zustands angegeben werden, um die Länge der Persistenz des pausierenden Zustands vor Wiederaufnahme der Handlung anzuzeigen.",Process_stop,https://framenet-constructicon.hhu.de/framenet/frame?id=194,ExactMatch
427,Prozess_Unterbrechung,"[('stören', 'V'), ('unterbrechen', 'V')]","['Akteur', 'Prozess', 'Ursache']","Eine  FE:UrsacheUrsache (oder ein damit verbundener  FE:AkteurAkteur) bewirkt, dass ein laufender  FE:ProzessProzess vorübergehend unterbrochen wird.",Interrupt_process,https://framenet-constructicon.hhu.de/framenet/frame?id=427,ExactMatch
369,Prozess_unvollendeter_Zustand,[],['Prozess'],"Ein  FE:ProzessProzess befindet sich nach einem Abbruch in einem Zustand, in dem er nicht mehr abgeschlossen werden kann.",Process_uncompleted_state,https://framenet-constructicon.hhu.de/framenet/frame?id=369,ExactMatch
204,Prozess_Wiederaufnahme,"[('fortsetzen', 'V'), ('wiederaufnehmen', 'V')]",['Prozess'],Ein  FE:ProzessProzess wird an einem bestimmten  FE:OrtOrt und zu einer bestimmten  FE:ZeitZeit wieder aufegnommen.,Process_resume,https://framenet-constructicon.hhu.de/framenet/frame?id=204,ExactMatch
305,Präferenz,"[('gehen über', 'V'), ('halten', 'V'), ('vorziehen', 'V')]","['Ereignis', 'Ereignisort', 'Erfahrender', 'Fokusentität', 'Kontrast']","Ein  FE:ErfahrenderErfahrender hat ein größeres Verlangen, an einem bestimmten  FE:EreignisEreignis teilzunehmen als an einem anderen (kontextuell erschließbaren) Ereignis, das in einem gewissen  FE:KontrastKontrast zum  FE:EreignisEreignis steht. Alternativ kann der  FE:ErfahrenderErfahrende ein größeres Verlangen danach haben, dass eine bestimmte  FE:FokusentitätFokusentität am  FE:EreignisEreignis teilnehmen als andere (kontextuell erschließbare) potenziell teilnehmende Entitäten. Der  FE:EreignisortEreignisort kann ebenfalls erwähnt werden.",Preference,https://framenet-constructicon.hhu.de/framenet/frame?id=305,ExactMatch
31,Prüfung,"[('prüfen', 'V'), ('Prüfung', 'N'), ('Test', 'N'), ('testen', 'V')]","['Prüfer', 'Prüfling', 'Prüfung', 'Qualifikation', 'Wissen']","Ein  FE:PrüferPrüfer führt eine  FE:PrüfungPrüfung mit einem  FE:PrüflingPrüfling durch, um das  FE:WissenWissen des  FE:PrüflingPrüflings und/oder seine  FE:QualifikationQualifikation zu bestimmen; entweder dadurch, dass der  FE:PrüflingPrüfling eine Fähigkeit demonstriert, oder indem er Antworten auf Fragen gibt.",Examination,https://framenet-constructicon.hhu.de/framenet/frame?id=31,ExactMatch
534,Punktuelle_Wahrnehmung,[],"['Körperteil', 'Phänomen', 'Wahrnehmender']","Ein  FE:WahrnehmenderWahrnehmender nimmt ein  FE:PhänomenPhänomen kurz wahr, was oft zu einer teilweisen oder ungenauen Wahrnehmung führt. Ein  FE:KörperteilKörperteil, der die Wahrnehmung ermöglicht, kann erwähnt werden. Er ersetzt entweder metonym den  FE:WahrnehmenderWahrnehmenden oder tritt zusätzlich zum  FE:WahrnehmenderWahrnehmenden auf.",Punctual_perception,https://framenet-constructicon.hhu.de/framenet/frame?id=534,ExactMatch
423,Quantifizierte_Menge,[],"['Individuen', 'Menge', 'Quantität']","Dieser Frame enthält transparente Nomen (und einige Adjektive), die Quantität in Bezug auf eine  FE:MengeMenge oder  FE:IndividuenIndividuen bezeichnen. Im Gegensatz zu aggregierenden Einheiten wie <em>Gruppe</em> oder <em>Set</em> haben diese  FE:QuantitätQuantitäten keinen eigenen Status als Ganzes.",Quantified_mass,https://framenet-constructicon.hhu.de/framenet/frame?id=423,ExactMatch
79,Quelle_Weg_Ziel_Bildschema,[],"['Mittel', 'Quelle', 'Trajektor', 'Weg', 'Ziel']",Ein  FE:TrajektorTrajektor (in der Skizze A) bewegt sich (oder wird als sich bewegend vorgestellt) von der  FE:QuelleQuelle (B) entlang des  FE:WegWeges (C) zum  FE:ZielZiel (D) durch Verwendung der  FE:MittelMittel.,Source_path_goal,https://framenet-constructicon.hhu.de/framenet/frame?id=79,ExactMatch
978,Rache,"[('heimzahlen', 'V'), ('Rache', 'N'), ('rächen', 'V')]","['Bestrafung', 'Geschädigte_Partei', 'Rächender', 'Schaden', 'Täter']","Ein  FE:RächenderRächender führt eine  FE:BestrafungBestrafung eines  FE:TäterTäters als Folge einer früheren Handlung des  FE:TäterTäters, durch die ein  FE:SchadenSchaden entstanden ist, durch. Der  FE:RächenderRächende, der die  FE:BestrafungStrafe verhängt, muss nicht derselbe sein wie die  FE:Geschädigte_ParteiGeschädigte_Partei, die den  FE:SchadenSchaden erlitten hat, aber der  FE:RächenderRächende muss das Urteil teilen, dass die Handlung des  FE:TäterTäters falsch war. Das Urteil, dass der  FE:TäterTäter einen  FE:SchadenSchaden verursacht hat, wird ohne Berücksichtigung des Gesetzes gefällt.Es war entscheidend, das Klischee zu brechen. 
Ich habe genauso viele weiße Freunde , FE:Rächenderdie FE:Geschädigte_Parteisich  rächenLE:rächen würden , FE:Schadenwenn FE:Täterjemand ihren Kindern was antun würde .


 Mir hat auch das Bild gefallen:",Revenge,https://framenet-constructicon.hhu.de/framenet/frame?id=978,ExactMatch
170,Rang,"[('Rang', 'N')]","['Element', 'Rang']",Ein  FE:ElementElement nimmt einen bestimmten  FE:RangRang ein.,Rank,https://framenet-constructicon.hhu.de/framenet/frame?id=170,ExactMatch
172,Rang_einnehmen,[],"['Dimension', 'Element', 'Rang']",In diesem Frame geht es um  FE:ElementElemente im Zustand der Besetzung eines bestimmten  FE:RangRanges innerhalb einer Hierarchie.,Occupy_rank,https://framenet-constructicon.hhu.de/framenet/frame?id=172,ExactMatch
660,Rate_deskriptiv,[],"['Ereignis', 'Rate']","Das Ausmaß (die  FE:RateRate) der Veränderung, in dem etwas über einen bestimmten Zeitraum von der Norm abweicht, wird beschrieben. Das zentrale  FE:EreignisEreignis, für das die  FE:RateRate relevant ist, kann als metonymischer Bezug auf die  FE:RateRate des  FE:EreignisEreignisses angegeben werden. Dieser Frame unterscheidet sich insofern von Rate_quantitativ, als er die  FE:RateRate nicht (etwa mittels Numeralia o.a.) quantifiziert beschreibt.",Rate_description,https://framenet-constructicon.hhu.de/framenet/frame?id=660,ExactMatch
661,Rate_quantitativ,"[('Frequenz', 'N'), ('Geschwindigkeit', 'N'), ('Rate', 'N')]","['Entität', 'Ereignis', 'Rate']","Es tritt ein  FE:EreignisEreignis auf, das durch eine bestimmte  FE:RateRate gekennzeichnet sein kann. Diese gibt an, wie sehr sich eine bestimmte Quantität im Laufe der Zeit ändert. Der  FE:GradGrad vergleicht die angegebene  FE:RateRate mit einer Standard- oder erwarteten Rate für dasselbe oder ein ähnliches  FE:EreignisEreignis.",Rate_quantification,https://framenet-constructicon.hhu.de/framenet/frame?id=661,ExactMatch
162,Ratifizierung,[],"['Ratifizierender', 'Vorschlag']","Ein  FE:RatifizierenderRatifizierender reagiert auf einen  FE:VorschlagVorschlag, der von einer anderen Partei vorgebracht wurde, um ihn über das Rechtssystem  oder die Wählerschaft des  FE:RatifizierenderRatifizierenden verbindlich zu machen.",Ratification,https://framenet-constructicon.hhu.de/framenet/frame?id=162,ExactMatch
1220,Raub,[],"['Opfer', 'Quelle', 'Täter']","Die Wörter, die diesen Frame evozieren, beschreiben Situationen, in denen ein  FE:TäterTäter einem  FE:OpferOpfer Unrecht tut, indem er ihm etwas ( FE:WarenWaren) wegnimmt. In einigen Fällen wird der Ort (die  FE:QuelleQuelle), von dem die  FE:WarenWaren genommen wurden, verwendet, um metonym auf das  FE:OpferOpfer zu verweisen. Der Raub kann auf eine bestimmte  FE:Art_und_WeiseArt_und_Weise (z. B. gewaltsam) und über ein bestimmtes  FE:MittelMittel (z. B. durch Bedrohung des  FE:OpferOpfers) erfolgen.",Robbery,https://framenet-constructicon.hhu.de/framenet/frame?id=1220,ExactMatch
2700,Raum,[],['Raum'],"Bei  FE:RaumRaum handelt es sich um ein grundlegendes Ordnungsmodell, das - physikalisch betrachtet - in Relation zu den in ihm enthaltenen materiellen Objekten, deren Ausdehnung  FE:RaumRaum ermöglicht, besteht.  FE:RaumRaum wird durch die drei zueinander orthogonalen Dimensionen Länge, Breite und Höhe bestimmt. Aus erkenntnistheoretischer Sicht wird  FE:RaumRaum ebenso wie Zeit als bereits vor jeder Erfahrung existierende Form aufgefasst.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2700,
563,Rausch,[],"['Kognizierender', 'Rauschmittel']",Ein  FE:KognizierenderKognizierender befindet sich in einem durch ein  FE:RauschmittelRauschmittel induzierten Zustand.,Intoxication,https://framenet-constructicon.hhu.de/framenet/frame?id=563,ExactMatch
1023,Rauschmittel,"[('Kokain', 'N'), ('Marihuana', 'N'), ('Opium', 'N')]",['Rauschmittel'],"Ein  FE:RauschmittelRauschmittel wird eingenommen, um einen veränderten Bewusstseinszustand zu erreichen. Ein  FE:TypTyp oder  FE:DeskriptorDeskriptor kann ebenfalls angegeben werden.",Intoxicants,https://framenet-constructicon.hhu.de/framenet/frame?id=1023,ExactMatch
597,Reagieren_mit,[],"['Auslöser', 'Reaktion']","Ein  FE:AuslöserAuslöser  löst eine  FE:ReaktionReaktion aus. Die  FE:ReaktionReaktion kann entweder eine Art Handlung sein, die dazu bestimmt ist, das  FE:AuslöserAuslöser-Ereignis anzusprechen, oder ein ausdrückliches Urteil über das   FE:AuslöserAuslöser-Ereignis.",Meet_with_response,https://framenet-constructicon.hhu.de/framenet/frame?id=597,ExactMatch
138,Reaktion,[],"['Auslöser', 'Reagierende_Entität', 'Reagierender']","Ein  FE:ReagierenderAgens gibt eine  FE:ReaktionReaktion als Folge eines  FE:AuslöserAuslösers. In vielen Fällen verursacht eine nicht-agentive  FE:Reagierende_EntitätReagierende_Entität die  FE:ReaktionReaktion, nachdem der  FE:AuslöserAuslöser aufgetreten ist.",Response,https://framenet-constructicon.hhu.de/framenet/frame?id=138,ExactMatch
302,Reaktion_auf_Vorschlag,"[('Abfuhr', 'N'), ('ablehnen', 'V'), ('Absage', 'N'), ('annehmen', 'V'), ('ausschlagen', 'V'), ('eingehen', 'V'), ('einsteigen', 'V'), ('zurückweisen', 'V')]","['Gesprächspartner', 'Sprecher', 'Vorschlag']","Ein  FE:SprecherSprecher spricht einen  FE:VorschlagVorschlag eines  FE:GesprächspartnerGesprächspartners an, dem er entweder zustimmt oder ihn ablehnt. Die Vereinbarung bedeutet eine soziale Verantwortung für den  FE:SprecherSprecher, der die im  FE:VorschlagVorschlag kodiert Vereinbarung einzuhalten hat.",Respond_to_proposal,https://framenet-constructicon.hhu.de/framenet/frame?id=302,ExactMatch
596,Reaktion_Szenario,[],"['Agens', 'Auslöser', 'Reagierende_Entität', 'Reaktion']",Ein  FE:AuslöserAuslöser bewirkt eine  FE:ReaktionReaktion durch eine  FE:Reagierende_EntitätReagierende_Entität oder ein  FE:AgensAgens.,Response_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=596,ExactMatch
719,Rebellion,"[('Aufstand', 'N'), ('rebellieren', 'V'), ('Rebellion', 'N'), ('Revolte', 'N')]","['Gegenwärtige_Führung', 'Gegenwärtiges_System', 'Rebell']","Eine Person oder Gruppe, der  FE:RebellRebell, lehnt die Autorität der  FE:Gegenwärtige_FührungGegenwärtigen_Führung ab und versucht, ihre Macht zu stürzen. Die Rebellion kann (muss aber nicht) gewalttätig sein. Statt der  FE:Gegenwärtige_FührungGegenwärtigen_Führung kann auch das  FE:Gegenwärtiges_SystemGegenwärtige_System als zu stürzendes Zielobjekt genannt werden.",Rebellion,https://framenet-constructicon.hhu.de/framenet/frame?id=719,ExactMatch
1090,Rechtfertigen,"[('begründen', 'V'), ('entschuldigen', 'V'), ('erklären', 'V'), ('rechtfertigen', 'V'), ('verteidigen', 'V')]","['Agens', 'Handlung', 'Sachverhalt']","Ein  FE:AgensAgens verwendet einige  FE:HandlungMittel, um zu erklären, warum seine Tat, deren Unterlassung oder ein  FE:SachverhaltSachverhalt, für den es verantwortlich ist, obwohl es einen anderen Anschein macht, legitim war, wobei es häufig mildernde Umstände äußert. Bevor dies geschieht, hat das Agens etwas zu tun versäumt oder nicht befolgt oder ist für das Zustandekommen eines  FE:SachverhaltSachverhalts verantwortlich, was ein  FE:BeurteilenderBeurteilender als Verstoß gegen eine Verpflichtung oder eine moralischen Richtlinie wertet.",Justifying,https://framenet-constructicon.hhu.de/framenet/frame?id=1090,ExactMatch
36,Rechtschreibung_und_Aussprache,[],"['Art_und_Weise', 'Formale_Realisierung', 'Sprecher', 'Teil_der_Form', 'Urteil', 'Zeichen']","Ein  FE:SprecherSprecher realisiert ein  FE:ZeichenZeichen, in der Regel ein sprachliches, in einer  FE:Formale_RealisierungFormalen_Realisierung. Die  FE:Formale_RealisierungFormale_Realisierung kann in einem  FE:UrteilUrteils-Ausdruck als korrekt oder falsch beschrieben werden oder sie kann partiell als  FE:Teil_der_FormTeil_der_Form angegeben werden. Die  FE:Art_und_WeiseArt_und_Weise kann als allgemeinerer Hinweis auf die  FE:Formale_RealisierungFormale_Realisierung verwendet werden.",Spelling_and_pronouncing,https://framenet-constructicon.hhu.de/framenet/frame?id=36,ExactMatch
288,Rechtssprechendes_Organ,[],"['Aufgabe', 'Domäne', 'Gerichtsbarkeit', 'Rechtssprechendes_Organ']",Achtung: Dieser Frame bezieht sich ursprünglich auf das US-Rechtssystem. Er muss noch überprüft und ggf. an das deutsche Justizsystem angepasst werden.,Judicial_body,https://framenet-constructicon.hhu.de/framenet/frame?id=288,ExactMatch
2317,Redewiedergabe_inszeniert,[],"['Kommunizierender', 'Redeeinleitung', 'Äußerung']","Ein Sprecher gibt eine tatsächlich getätigte oder hypothetische  FE:ÄußerungÄußerung in direkter Rede wieder, um die originale oder gedachte Äußerungssituation szenisch zu vergegenwärtigen. Die Originaläußerung wird in Inhalt und Form nachgestellt, wobei die Wiedergabe tatsächlich getätigter Äußerungen nicht wortgetreu sein muss und neben verbalen Äußerungen auch Gedanken und/oder Mimik und Gestik dargestellt werden können.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2317,
2319,Redewiedergabe_zitiert,[],"['Kommunizierender', 'Redeeinleitung', 'Äußerung']","Ein Sprecher gibt eine tatsächlich getätigte  FE:ÄußerungÄußerung eines  FE:KommunizierenderKommunizierenden in direkter Rede wieder, und reproduziert deren Wortlaut. Bei der Originaläußerung handelt es sich i.d.R. um ein attestiertes Zitat, dessen Urheber bekannt und der als  FE:KommunizierenderKommunizierender ausgedrückt wird. Die  FE:ÄußerungÄußerung wird durch eine  FE:RedeeinleitungRedeeinleitung angekündigt.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2319,
1067,Redseligkeit,[],"['Sprecher', 'Text', 'Thema']","Eine Botschaft, die ein  FE:SprecherSprecher zu einem bestimmten Anlass oder zu einem  FE:ThemaThema oder ganz allgemein gibt, hat einen bestimmten Umfang. Der Umfang wird von einem (meist unausgesprochenen)  FE:BeurteilenderBeurteilenden beurteilt. Wie in anderen Frames im Bereich der Kommunikation kann zusätzlich das  FE:MediumMedium genannt werden.",Volubility,https://framenet-constructicon.hhu.de/framenet/frame?id=1067,ExactMatch
452,Referenz_Text,"[('siehe', 'V'), ('vgl', 'V')]",['Informationsquelle'],"In einem Text wird eine  FE:InformationsquelleInformationsquelle angegeben, die einem Leser des Textes weitere  FE:InformationenInformationen liefert, die für den Text relevant sind. In diesem Frame werden Autor und Leser vollständig deprofiliert, während die  FE:InformationsquelleInformationsquelle hervorgehoben wird.",Reference_text,https://framenet-constructicon.hhu.de/framenet/frame?id=452,ExactMatch
765,Regierungsinstitution,[],['Institution'],"Die  FE:InstitutionInstitution ist eine Organisation, die Teil einer Regierung ist, deren  FE:ZweckZweck es ist, eine Dienstleistung zu erbringen oder eine von der Regierung bestimmte Rolle zu erfüllen. Der  FE:ZweckZweck kann eine direkte Interaktion der Bürger beinhalten.",Government_institution,https://framenet-constructicon.hhu.de/framenet/frame?id=765,ExactMatch
1175,Reibung,"[('knirschen', 'V'), ('reiben', 'V'), ('schaben', 'V'), ('schrappen', 'V')]","['Objekt', 'Reibungsobjekte', 'Statisches_Objekt']","Ein  FE:ObjektObjekt bewegt sich auf oder gegen die Oberfläche eines   FE:Statisches_ObjektStatischen_Objekts, was häufig auch Geräusche verursacht. (Alternativ bewegen sich  FE:ReibungsobjekteObjekte gleichzeitig gegeneinander). Das  FE:ObjektObjekt übt Druck auf die Oberfläche aus und erfährt Widerstand gegen seine Bewegung.",Friction,https://framenet-constructicon.hhu.de/framenet/frame?id=1175,ExactMatch
